"","x_names","importance","RSimportance","order","rel_imp"
"5281","naLatMin",-34.0723769478606,-0.804951534956263,3,0.168579108310736
"6425","phenoMean",-53.0312189842175,-0.803935621254017,3,0.228587750532991
"1889","phenoMean",-53.026070207774,-0.803855291271173,3,0.228579534761863
"5949","phenoMean",-53.0184861350948,-0.803847015944867,3,0.228616388532731
"6180","phenoMean",-53.0168017462622,-0.803827374471578,3,0.22863795794409
"6047","phenoMean",-53.0224028168553,-0.803815803211736,3,0.228587659127132
"4493","phenoMean",-53.0176473482283,-0.803776060637453,3,0.228560637199212
"2610","phenoMean",-53.0232153767205,-0.803772166131656,3,0.228618693765603
"6488","phenoMean",-53.0150133359066,-0.803763342588171,3,0.228600063902513
"4906","phenoMean",-53.0222825914009,-0.80374271623138,3,0.228583986160457
"2337","phenoMean",-53.0190251447699,-0.803732187017545,3,0.228601233782852
"41","phenoMean",-53.016861862789,-0.803730352255016,3,0.228608917033527
"5795","phenoMean",-53.0164569157865,-0.803718380898569,3,0.22857875387377
"3835","phenoMean",-53.0128701111502,-0.80371542432561,3,0.228602831069363
"6628","phenoMean",-53.018697803641,-0.803709369400028,3,0.228603771247705
"4710","phenoMean",-53.0220029672867,-0.803707928830763,3,0.22857156886412
"3037","phenoMean",-53.0126791902121,-0.80370754773375,3,0.228621497882144
"1049","phenoMean",-53.0201568215639,-0.80370480979369,3,0.228611780575758
"1294","phenoMean",-53.0170706387186,-0.803700905047736,3,0.228559031364596
"3926","phenoMean",-53.017523807454,-0.803699518453645,3,0.228609224944885
"1427","phenoMean",-53.0164075002046,-0.803697966903345,3,0.228590414178167
"5074","phenoMean",-53.0149124880577,-0.803678973691976,3,0.228640257446694
"6936","phenoMean",-53.0230195278221,-0.803671876175961,3,0.228536441404571
"1245","phenoMean",-53.0068123540908,-0.803667209837898,3,0.228678602391916
"2225","phenoMean",-53.0187677389299,-0.803662215911239,3,0.228593799595107
"4101","phenoMean",-53.0109939856013,-0.803654590797157,3,0.228665160558922
"5564","phenoMean",-53.013828220488,-0.803652805240539,3,0.228631301776021
"3373","phenoMean",-53.0112326243249,-0.803637574122579,3,0.228607764327673
"118","phenoMean",-53.0141065513714,-0.803631971505002,3,0.228594769165868
"4941","phenoMean",-53.0123622981971,-0.803629948203606,3,0.228643545580372
"1791","phenoMean",-53.015147279953,-0.803612937520244,3,0.228553050253426
"412","phenoMean",-53.0095355346577,-0.803583206838424,3,0.228652183680347
"601","phenoMean",-53.0080291494272,-0.803560415523875,3,0.228665163505015
"1868","phenoMean",-53.0017422501474,-0.803490271228216,3,0.228637467983016
"6978","phenoMean",-53.0060397871992,-0.803483031650809,3,0.228559466095244
"195","phenoMean",-46.5362135342084,-0.80097301959601,2,0.0979056313141316
"5823","phenoMean",-49.5637420844769,-0.798642822429137,2,0.11422905898725
"5690","phenoMean",-44.6863697130492,-0.792585718349664,2,0.194365973603932
"5487","phenoMean",-44.6842933625526,-0.792529023915219,2,0.194408289956194
"1259","phenoMean",-44.6777381320004,-0.792516759882252,2,0.194405041424218
"4955","phenoMean",-44.6833574980238,-0.79251130661136,2,0.194355020276972
"6716","naLatMin",-55.1596922021061,-0.792044253444369,2,0.165248854578363
"1343","phenoMean",-52.1944135318226,-0.78942344034665,3,0.222393197190707
"6194","phenoMean",-52.2019352400578,-0.789365414628413,3,0.2223996666428
"5606","phenoMean",-52.1988881708177,-0.789324814310511,3,0.222410700272845
"4213","phenoMean",-52.1830440132813,-0.789324533554802,3,0.222443382542199
"5655","phenoMean",-52.2029565389218,-0.789114216198576,3,0.222372355436107
"1238","phenoMean",-45.7751282046641,-0.784080439193563,2,0.197078693673232
"3380","phenoMean",-45.2524452765986,-0.782293648502989,2,0.194847065553283
"3142","phenoMean",-45.2083154834445,-0.782082712843861,2,0.195048354613607
"899","naLatMin",-32.726416037886,-0.781647549542614,3,0.1690657541876
"1627","naLatMin",-32.718365646041,-0.781567297212568,3,0.169080114542412
"4133","naLatMin",-32.723387801715,-0.781527619404565,3,0.169039394968599
"6954","naLatMin",-32.7248780220171,-0.781521906074246,3,0.169077090691795
"2495","naLatMin",-32.7175804250445,-0.781466896267617,3,0.169051189234855
"2355","naLatMin",-32.7317646901075,-0.781462075896598,3,0.169032047580601
"675","naLatMin",-32.7227794901534,-0.781430251291475,3,0.169092374358535
"17","naLatMin",-32.7220192059625,-0.781348423847015,3,0.169052277331418
"2152","naLatMin",-49.1110096303171,-0.778857228436745,2,0.104907221727453
"2362","naLatMin",-49.1039227560382,-0.778849175659396,2,0.105104270848902
"6401","naLatMin",-49.0825806256692,-0.778847212436672,2,0.105182863346681
"318","naLatMin",-49.0942038875772,-0.778804005958173,2,0.105093619325295
"3748","naLatMin",-49.0973008779683,-0.778798495573191,2,0.10513570192112
"3678","naLatMin",-49.0988251245633,-0.77879094343536,2,0.105076856548345
"6079","naLatMin",-49.0965776172181,-0.77878918707552,2,0.105097189683186
"5813","naLatMin",-49.074592343791,-0.778788308186633,2,0.105117042182316
"5582","naLatMin",-49.1008795671389,-0.778784932166358,2,0.105092108979904
"6443","naLatMin",-49.0896477857118,-0.778780794841951,2,0.105199035580369
"2418","naLatMin",-49.0931890929847,-0.778776815911498,2,0.105089209349636
"1564","naLatMin",-49.0988439727786,-0.778776674759893,2,0.105101335711804
"5729","naLatMin",-49.0860602898542,-0.778775703132596,2,0.105118248829798
"745","naLatMin",-49.087182336199,-0.77874981229428,2,0.105097036136084
"2257","naLatMin",-49.0936555266744,-0.77874255407328,2,0.105086710350856
"6982","naLatMin",-49.1037446685884,-0.778737863196316,2,0.105083641047103
"6471","naLatMin",-49.0922694677689,-0.778732685658735,2,0.104987470591023
"6611","naLatMin",-49.1047171261195,-0.778732014654347,2,0.10504537841188
"3811","naLatMin",-49.0980142343702,-0.778731254896086,2,0.105060596335161
"3328","naLatMin",-49.0891219428454,-0.778730007174417,2,0.105097692673894
"3286","naLatMin",-49.0911026936182,-0.778729183876795,2,0.105140334591854
"4000","naLatMin",-49.0954940648123,-0.778722854580576,2,0.105102973160341
"2348","naLatMin",-49.1004391814833,-0.778722084921265,2,0.105095961087624
"1333","naLatMin",-49.0967789589487,-0.778721742874525,2,0.10507012837112
"2166","naLatMin",-49.0911579480566,-0.778717990121145,2,0.105104802830433
"1130","naLatMin",-49.0969430523352,-0.778714895085182,2,0.105106164010242
"920","naLatMin",-49.0947950485471,-0.778712915577515,2,0.105119496624452
"6618","naLatMin",-49.0835614645975,-0.778712824631291,2,0.10511606723385
"3265","naLatMin",-49.0893452731495,-0.778711013133858,2,0.105090766670104
"654","naLatMin",-49.091774624858,-0.778710253587993,2,0.105124718730135
"2523","naLatMin",-49.0885203577383,-0.778708346340766,2,0.105091422683128
"3300","naLatMin",-49.0946109125333,-0.778707920940983,2,0.105096466326586
"1697","naLatMin",-49.0984914590152,-0.778707405628978,2,0.105088311259379
"1445","naLatMin",-49.0892669536842,-0.778704640939805,2,0.105070636911579
"5960","naLatMin",-49.0908658164546,-0.778704121988623,2,0.105096231505109
"1928","naLatMin",-49.0908088971967,-0.77870403383305,2,0.105046040196944
"6632","naLatMin",-49.0952522845363,-0.778696088419044,2,0.104979945760605
"3055","naLatMin",-49.087860699381,-0.778687651886689,2,0.105099397464694
"5232","naLatMin",-49.0824477960573,-0.778687482060026,2,0.105053871060349
"6555","naLatMin",-49.0949388453282,-0.778686976399928,2,0.105052785591323
"934","naLatMin",-49.0910192621274,-0.778686708496675,2,0.10510767539004
"2586","naLatMin",-49.0881781388323,-0.778685143068095,2,0.105119314605413
"6506","naLatMin",-49.091675618204,-0.77868260605256,2,0.105101844126347
"6093","naLatMin",-49.083901921239,-0.778681617840147,2,0.105087491797893
"801","naLatMin",-49.0863708452107,-0.778667389356217,2,0.105056177880015
"563","naLatMin",-49.0930841907743,-0.778665630558187,2,0.105136228032784
"6541","naLatMin",-49.0838697159645,-0.778663732083073,2,0.105066902394439
"2663","naLatMin",-49.0931273253279,-0.77866292880857,2,0.105028442695923
"2817","naLatMin",-49.0843178641993,-0.77866242647783,2,0.105061312253226
"2460","naLatMin",-49.0778023224129,-0.778658032326285,2,0.105152552213776
"1004","naLatMin",-49.0873753460584,-0.778657879297382,2,0.105074122994783
"878","naLatMin",-49.083341213618,-0.778657304360363,2,0.105061992989518
"6940","naLatMin",-49.0882758420102,-0.778656425410179,2,0.105050819726452
"4672","naLatMin",-49.0812174423216,-0.778653116457679,2,0.105054891459235
"1998","naLatMin",-49.0871113809746,-0.778651379872796,2,0.105133850108156
"5876","naLatMin",-49.0800892180155,-0.778648265730414,2,0.105101598131561
"66","naLatMin",-49.085705269911,-0.778645829204492,2,0.10508054523182
"2558","naLatMin",-49.0876178175119,-0.778642773416614,2,0.105045170047414
"451","naLatMin",-49.0869691851193,-0.778638901015987,2,0.105054297348773
"94","naLatMin",-49.0882226198757,-0.778638258790888,2,0.10508564152549
"3797","naLatMin",-49.0752126538333,-0.778637654828362,2,0.105106567820524
"5512","naLatMin",-49.0837514769311,-0.778633361286761,2,0.10504731193476
"5848","naLatMin",-49.0886960887198,-0.778632544521336,2,0.105084677944785
"4308","naLatMin",-49.087522703574,-0.778627460367538,2,0.105110206572713
"724","naLatMin",-49.0939242199017,-0.77862456926095,2,0.105101792637183
"3594","naLatMin",-49.0809373755831,-0.77862443607727,2,0.10509733929931
"5757","naLatMin",-49.0783626494654,-0.778623932002487,2,0.105147550675879
"1522","naLatMin",-49.0838279833574,-0.778623079779034,2,0.105150392273209
"5008","naLatMin",-49.0830009395344,-0.778622674444954,2,0.105070727898905
"3874","naLatMin",-49.0913717429233,-0.778622187270211,2,0.105045403634911
"6240","naLatMin",-49.0848556752356,-0.778622018692,2,0.105125517766334
"5176","naLatMin",-49.0846341789704,-0.778621192943732,2,0.105057005758851
"3237","naLatMin",-49.0866153549714,-0.778617086403976,2,0.105072262501368
"1067","naLatMin",-49.0916914172439,-0.778615535955668,2,0.105054247657207
"6121","naLatMin",-49.082588397539,-0.778614372689095,2,0.105010548062324
"493","naLatMin",-49.0829798158012,-0.77861296844672,2,0.105028113549015
"6898","naLatMin",-49.0754008353559,-0.778611418792589,2,0.105133301041229
"1305","naLatMin",-49.0855607486013,-0.778610415430985,2,0.105098654164514
"4588","naLatMin",-49.0807557823497,-0.778608754518802,2,0.10504879130332
"2691","naLatMin",-49.0842805848917,-0.778608420671093,2,0.105061109285959
"1676","naLatMin",-49.0802449353257,-0.778606030823232,2,0.105067361039651
"850","naLatMin",-49.0843380834201,-0.778605550535767,2,0.10509243251152
"1683","naLatMin",-49.0842038475006,-0.77860520582251,2,0.10511951125063
"5799","naLatMin",-49.0931171274731,-0.778602807412441,2,0.105060618091244
"1956","naLatMin",-49.0875112719971,-0.778602419467884,2,0.105109458634431
"6226","naLatMin",-49.0873232195061,-0.778601592274522,2,0.105101083380634
"3454","naLatMin",-49.0768181156823,-0.778600527659518,2,0.105086767220918
"3468","naLatMin",-49.0844561683257,-0.778596557268374,2,0.105105159490242
"5631","naLatMin",-49.0762804347173,-0.778594748357883,2,0.1051171561198
"2110","naLatMin",-49.0875533006409,-0.778591593683986,2,0.105066587052357
"3853","naLatMin",-49.0837429530721,-0.778590020525497,2,0.105071408535442
"5883","naLatMin",-49.0836865160256,-0.778588980642743,2,0.105040477055391
"2775","naLatMin",-49.0800135848401,-0.778587749771672,2,0.105095371483673
"4140","naLatMin",-49.082139715962,-0.778587021526402,2,0.105083846382643
"4735","naLatMin",-49.0782982123669,-0.778578362579806,2,0.105131410450309
"2215","naLatMin",-49.0761695575866,-0.778577026551206,2,0.105096695821418
"3545","naLatMin",-49.0723833695439,-0.778573688154569,2,0.105078166566389
"4679","naLatMin",-49.0777788892118,-0.778572299767182,2,0.105114436220051
"6268","naLatMin",-49.0817676943013,-0.778568143617165,2,0.104989481116426
"2075","naLatMin",-49.0773287159686,-0.778568009796307,2,0.105075565636542
"1837","naLatMin",-49.0811791107873,-0.778567730269561,2,0.105049766615955
"2866","naLatMin",-49.0763135482491,-0.778567441475419,2,0.105103089460704
"4686","naLatMin",-49.0842882488372,-0.778566451108454,2,0.10503239076686
"3671","naLatMin",-49.0627923998861,-0.778563991103659,2,0.105276653094742
"1606","naLatMin",-49.0988417199594,-0.778562717830937,2,0.104993975045132
"3104","naLatMin",-49.0760720121787,-0.778560861147884,2,0.105115498969591
"4994","naLatMin",-49.0702219264796,-0.778552002737505,2,0.105041590461814
"6450","naLatMin",-49.0776184289316,-0.778535551818118,2,0.105044267680491
"1900","naLatMin",-49.0823931867263,-0.778532656603163,2,0.105007279027947
"4882","naLatMin",-49.0728074251404,-0.778527262540202,2,0.10508555033941
"3447","naLatMin",-49.0756200224267,-0.778521842078486,2,0.105057855779654
"6198","naLatMin",-49.0702867745212,-0.778520786663867,2,0.105094839385606
"1361","naLatMin",-49.0818998834955,-0.778518101285577,2,0.105059430484837
"4518","naLatMin",-49.0782927004186,-0.7785112410972,2,0.105030739282374
"3755","naLatMin",-49.0896433420947,-0.778508493922599,2,0.10504522529305
"5204","naLatMin",-49.0705369804863,-0.778460047707066,2,0.105074292236964
"5400","naLatMin",-54.6887960591371,-0.778405955271663,2,0.16428816777414
"4917","naLatMin",-54.6772234559826,-0.778056208385563,2,0.16426834882735
"5764","naLatMin",-54.663830553487,-0.777904133703826,2,0.164236642250746
"6527","naLatMin",-54.6728449508448,-0.777843582818704,2,0.164229031716212
"129","naLatMin",-54.6827675637946,-0.777800700002433,2,0.164307744519355
"2061","naLatMin",-54.6640535858755,-0.777782744913207,2,0.16422687383746
"2880","naLatMin",-54.6554196134641,-0.777650657925531,2,0.164205939665877
"1368","naLatMin",-54.6630393296203,-0.777551100874819,2,0.164238426344571
"1403","naLatMin",-54.6392392553037,-0.776866597339245,2,0.164186667800105
"1935","naLatMin",-54.6410441529909,-0.77675141945346,2,0.164196651185508
"3209","naLatMin",-48.7620573710209,-0.776214604525463,2,0.105319502394583
"5785","naLatMin",-48.7667152288486,-0.776017153210396,2,0.10532954362085
"5925","naLatMin",-48.7581122441479,-0.775897416734513,2,0.105360219476076
"5904","naLatMin",-48.7631092277194,-0.775840362007708,2,0.105317275120422
"5127","naLatMin",-48.7640547715844,-0.775832343558813,2,0.105255813815494
"1396","naLatMin",-48.7565431246218,-0.775809528761417,2,0.105342173796653
"4077","naLatMin",-48.7533370925398,-0.775804510428326,2,0.105331643915705
"6842","naLatMin",-48.7678453660824,-0.775784866221855,2,0.10537398653615
"1039","naLatMin",-48.7539549427716,-0.775760778341672,2,0.105359239925459
"780","naLatMin",-48.7587514410193,-0.775758022940159,2,0.105298793114708
"6072","naLatMin",-48.7612317166855,-0.775737663484218,2,0.105394330475177
"6786","naLatMin",-48.7476710865156,-0.775736579114663,2,0.105364438109471
"5981","naLatMin",-48.754106214425,-0.775728141436642,2,0.105381051074857
"2621","naLatMin",-48.7521487533968,-0.775713870287497,2,0.10533337284489
"353","naLatMin",-48.7572159210347,-0.775713073079904,2,0.105323051260108
"4385","naLatMin",-48.7587725434444,-0.775707402805692,2,0.105271325353385
"2985","naLatMin",-48.7557044360068,-0.775706608266492,2,0.105360252771855
"3076","naLatMin",-48.7589765454966,-0.775705144640712,2,0.105334391666844
"3048","naLatMin",-48.7531624480602,-0.775703467590026,2,0.105358204383493
"4406","naLatMin",-48.7444436875102,-0.775703042604767,2,0.105323337747253
"2635","naLatMin",-48.7563452519951,-0.775696271397089,2,0.105320089513438
"5995","naLatMin",-48.7617766602273,-0.775694548305634,2,0.105305507669649
"6310","naLatMin",-48.7505467455305,-0.775688463384172,2,0.105327540737192
"1221","naLatMin",-48.7583248797518,-0.775684838083891,2,0.105306450147514
"199","naLatMin",-48.7461876158657,-0.775681346433876,2,0.105292095534436
"2754","naLatMin",-48.7547254477541,-0.775680566746758,2,0.105286587190072
"5554","naLatMin",-48.7415031960779,-0.775675216333951,2,0.105328623262351
"6604","naLatMin",-48.7532047085382,-0.775671797353238,2,0.105346463362065
"4980","naLatMin",-48.7465073886837,-0.77567111876117,2,0.105313046418324
"4854","naLatMin",-48.7554662855559,-0.775669799103468,2,0.105346912239082
"521","naLatMin",-48.7495391023968,-0.775668278158666,2,0.105297452143238
"4217","naLatMin",-48.7554649322387,-0.775667512549969,2,0.105362625249856
"4245","naLatMin",-48.7445619691931,-0.775663016600609,2,0.105320322869597
"5050","naLatMin",-48.7513420226821,-0.775662984917333,2,0.105319443107679
"5106","naLatMin",-48.7549611880137,-0.775662436872878,2,0.105275321894808
"3496","naLatMin",-48.7510582957666,-0.775662409178412,2,0.105280940088626
"3195","naLatMin",-48.7524588814351,-0.775660516796288,2,0.105307264510617
"4560","naLatMin",-48.7476113266322,-0.775659489613008,2,0.105392154702753
"227","naLatMin",-48.7549561629194,-0.775657004538581,2,0.105304037073484
"5673","naLatMin",-48.7502324173152,-0.775656310367277,2,0.105258441150451
"1032","naLatMin",-48.7494751650459,-0.77565065320795,2,0.105285036917971
"5526","naLatMin",-48.7417119265536,-0.775646864533249,2,0.105334004929802
"4147","naLatMin",-48.7403322034642,-0.775646289879393,2,0.105297767505155
"2705","naLatMin",-48.7481428194441,-0.775645917462488,2,0.105317892564209
"1704","naLatMin",-48.7448154672778,-0.775645083992764,2,0.105391223212741
"1781","naLatMin",-48.741345988926,-0.775640524114529,2,0.10533593247246
"6835","naLatMin",-48.7511175010805,-0.775636563785243,2,0.105284607741886
"4609","naLatMin",-48.7555187288343,-0.775636315792463,2,0.10530763163351
"815","naLatMin",-48.7562975964201,-0.775635880956463,2,0.10524746192087
"2845","naLatMin",-48.7428415277005,-0.775624622354906,2,0.105313473802161
"5043","naLatMin",-48.7475308974291,-0.775624076756576,2,0.105294075091904
"5890","naLatMin",-48.7428869672073,-0.775623080234487,2,0.105311351050449
"4112","naLatMin",-48.7467746267976,-0.775622200168398,2,0.105293535057858
"3734","naLatMin",-48.7491971364784,-0.775621893068356,2,0.105294612768725
"234","naLatMin",-48.7519219539526,-0.775621370367737,2,0.105291615373359
"1571","naLatMin",-48.7483257148813,-0.775619960339017,2,0.105303570050679
"2719","naLatMin",-48.7471157495154,-0.775618783647561,2,0.105276964439455
"1725","naLatMin",-48.7456422590883,-0.775616420699028,2,0.105328321261368
"2439","naLatMin",-48.7374410137958,-0.775611763555791,2,0.105275932801041
"5057","naLatMin",-48.735907726642,-0.775607941838369,2,0.10536633876486
"647","naLatMin",-48.7442402562951,-0.775606885246522,2,0.105300540601235
"269","naLatMin",-48.7394365226933,-0.775606722024237,2,0.105287559817084
"3951","naLatMin",-48.7430494465588,-0.775601892909579,2,0.10528358398448
"6478","naLatMin",-48.7440113015,-0.775601839257339,2,0.105306716623661
"906","naLatMin",-48.7397640411302,-0.775601237761643,2,0.105277407146702
"2908","naLatMin",-48.7466081558372,-0.775601233269797,2,0.105244594179215
"2873","naLatMin",-48.7496695276064,-0.775600578896232,2,0.105275624700328
"3258","naLatMin",-48.7427725838671,-0.775598954477994,2,0.105304097274443
"4063","naLatMin",-48.7451753579872,-0.775596590888526,2,0.105299256768877
"2054","naLatMin",-48.7458463857491,-0.775594183250232,2,0.105266963776616
"6163","naLatMin",-48.7465810405693,-0.775593236760623,2,0.105286322938393
"1095","naLatMin",-48.7447683302173,-0.775592802211327,2,0.105306904012854
"1018","naLatMin",-48.7494382733676,-0.775586356986713,2,0.105288184252952
"4595","naLatMin",-48.7455856876009,-0.77558587168123,2,0.105286849293899
"2831","naLatMin",-48.7595698393987,-0.775578416407771,2,0.105392380624702
"1879","naLatMin",-48.7473448714742,-0.775574524867172,2,0.105266971529307
"4532","naLatMin",-48.7480115128951,-0.77557079246757,2,0.105261370356618
"80","naLatMin",-48.7427180760505,-0.775569913532118,2,0.105315819400241
"5316","naLatMin",-48.7539194053737,-0.775568769878402,2,0.105310244299956
"339","naLatMin",-48.7391711720877,-0.775566677677967,2,0.105311203420895
"6149","naLatMin",-48.7505882934845,-0.775564289601055,2,0.105312946092065
"4665","naLatMin",-48.744785998696,-0.775559082713768,2,0.105277938626752
"3965","naLatMin",-48.7414001040804,-0.775554008718911,2,0.105314398799254
"3160","naLatMin",-48.7429838209423,-0.775552735288321,2,0.105275783681416
"2978","naLatMin",-48.7429473686455,-0.775551274941047,2,0.105277145046869
"45","naLatMin",-48.7449914778166,-0.77554900547076,2,0.105263247225661
"1116","naLatMin",-48.7453371019774,-0.775544748260785,2,0.105288961702393
"6184","naLatMin",-48.7426250537459,-0.775542533459255,2,0.105336501563666
"6597","naLatMin",-48.7408347209861,-0.775541438680417,2,0.105279182871348
"2005","naLatMin",-48.7365194096771,-0.775541124466867,2,0.105300912955875
"4651","naLatMin",-48.7439810960176,-0.775540874119144,2,0.105280067461318
"2999","naLatMin",-48.7380567554576,-0.775535785360182,2,0.105267093754724
"4868","naLatMin",-48.7344495489457,-0.775530392586112,2,0.105272230502652
"2173","naLatMin",-48.7401750652709,-0.775492000177294,2,0.105271157513757
"6926","naLatMin",-48.7432437134415,-0.77546602945199,2,0.105285823517743
"5190","naLatMin",-48.7358084921866,-0.775429615299417,2,0.105263331149236
"122","naLatMin",-49.3355343537412,-0.774609828495615,2,0.10494198966809
"3573","naLatMin",-49.3407113087788,-0.774383470192736,2,0.104754769925704
"5078","naLatMin",-49.3392117657892,-0.774381560599907,2,0.104750606562383
"3839","naLatMin",-49.3435599288139,-0.77437328859654,2,0.10469979015199
"871","naLatMin",-49.3295681306598,-0.77436920227786,2,0.10478936672249
"4462","naLatMin",-49.3399703217445,-0.774362376427567,2,0.104710321921169
"5862","naLatMin",-49.3358482922115,-0.774362132121602,2,0.104782210827439
"6296","naLatMin",-49.33724190246,-0.774358309553758,2,0.104737094648006
"1592","naLatMin",-49.3295015320981,-0.774351548626327,2,0.10476706070098
"4644","naLatMin",-49.3447409902118,-0.774341444337536,2,0.104721812588481
"1347","naLatMin",-49.3224125753526,-0.774336272496743,2,0.104764330114993
"584","naLatMin",-49.3277101137333,-0.774329247859648,2,0.104728039823559
"1452","naLatMin",-49.3361570597622,-0.774311229092047,2,0.104737394588972
"7003","naLatMin",-49.3274480023325,-0.774310907470993,2,0.104780730761921
"843","naLatMin",-49.3314551920578,-0.774308864125334,2,0.104745827256156
"6086","naLatMin",-49.318456663355,-0.774307108111902,2,0.104759197651176
"4959","naLatMin",-49.3280030726465,-0.774306478183293,2,0.104733251927952
"6002","naLatMin",-49.3290940048452,-0.774305730701464,2,0.104709859924843
"5253","naLatMin",-49.3336289220449,-0.774302581110176,2,0.104791600325894
"5148","naLatMin",-49.3344572602413,-0.774300492298033,2,0.104809848144434
"486","naLatMin",-49.3209684831451,-0.774300332329593,2,0.104776846100457
"5771","naLatMin",-49.3307247696465,-0.774298542050504,2,0.104742916302718
"5750","naLatMin",-49.3246131421729,-0.774296430682141,2,0.104772481669492
"5568","naLatMin",-49.3210510997966,-0.774291141678615,2,0.104762735709982
"2936","naLatMin",-49.3274724970759,-0.774288071654145,2,0.104718319611112
"6744","naLatMin",-49.3082377169073,-0.774286733069976,2,0.104785293361256
"6772","naLatMin",-49.3215083318528,-0.774275850386618,2,0.104756409614551
"3909","naLatMin",-49.3211183594718,-0.774273618482439,2,0.10475667272556
"5624","naLatMin",-49.3303663759949,-0.77427282081086,2,0.104764331756344
"3391","naLatMin",-49.3242115587752,-0.774272028928048,2,0.10471845407218
"3741","naLatMin",-49.3320192330219,-0.774269960761339,2,0.10467904684799
"1088","naLatMin",-49.3260781356553,-0.77426991760517,2,0.104776511641227
"3916","naLatMin",-49.3226911652751,-0.774269274213247,2,0.104775743415408
"3097","naLatMin",-49.3293335333236,-0.774269017618248,2,0.10477026898435
"5897","naLatMin",-49.328552025354,-0.774267292781776,2,0.104733559977037
"5869","naLatMin",-49.3334112890469,-0.774265727142859,2,0.104711586145836
"5505","naLatMin",-49.3239476700947,-0.774258689345182,2,0.10474048738887
"5911","naLatMin",-49.3212308312101,-0.774246928189357,2,0.104723569211033
"507","naLatMin",-49.3263761877231,-0.774243608821787,2,0.104738037691463
"4637","naLatMin",-49.3203944151632,-0.77424256270055,2,0.104735111995888
"255","naLatMin",-49.3200852298514,-0.77424143042653,2,0.104712014900734
"6562","naLatMin",-49.3256474802255,-0.774237579879049,2,0.104623002188765
"5358","naLatMin",-49.3205940043217,-0.774233386662953,2,0.104730610590886
"3664","naLatMin",-49.3197815267693,-0.774232046742418,2,0.104732788399412
"6345","naLatMin",-49.3189112939803,-0.774226623704166,2,0.104721284225252
"6338","naLatMin",-49.3228123990275,-0.774226606467127,2,0.104769467457106
"1718","naLatMin",-49.3188319251321,-0.774220844759318,2,0.104675108485599
"6947","naLatMin",-49.3215165818705,-0.774219901363512,2,0.104779538512723
"1025","naLatMin",-49.3194235238242,-0.774217832412793,2,0.104702127113288
"836","naLatMin",-49.306413227928,-0.774213351801601,2,0.104736296241282
"5715","naLatMin",-49.3128125768806,-0.77421049602061,2,0.104819161209508
"4224","naLatMin",-49.3276188179152,-0.774204199892049,2,0.104709423153763
"4700","naLatMin",-49.3160144306799,-0.774192351736331,2,0.104683959085674
"1410","naLatMin",-49.3079615782668,-0.77418364968032,2,0.104741287705611
"4287","naLatMin",-49.3139324959408,-0.774176266108394,2,0.104727461889045
"1165","naLatMin",-49.317952357479,-0.774171378585297,2,0.104770665411274
"4784","naLatMin",-49.3197943154401,-0.774169712665373,2,0.104701741976861
"4259","naLatMin",-49.2961316168211,-0.774163470617532,2,0.104811950255637
"6303","naLatMin",-49.3110701200299,-0.774162126753929,2,0.104734234437442
"4553","naLatMin",-49.3108088543149,-0.77415722140821,2,0.104654888333648
"4889","naLatMin",-49.324390054281,-0.774154605759599,2,0.10473867029339
"3335","naLatMin",-49.3103376656428,-0.774146325767354,2,0.104779053199823
"6128","naLatMin",-49.3089624788676,-0.774145674508763,2,0.10471628236046
"2187","naLatMin",-49.3045222106717,-0.774145007503866,2,0.104741143228488
"2026","naLatMin",-49.3074302720354,-0.774143692519024,2,0.10474238512566
"1319","naLatMin",-49.3142109103678,-0.774141201206977,2,0.104652557120269
"2579","naLatMin",-49.3009368812391,-0.77413617288489,2,0.104650114501863
"2467","naLatMin",-49.3135550238365,-0.77411811424875,2,0.104659880228584
"5477","naLatMin",-49.3080723834339,-0.774083197738035,2,0.104665153004189
"2012","naLatMin",-49.2947205886927,-0.774036910171027,2,0.104764349450706
"1389","naLatMin",-49.3215425166687,-0.774031765715788,2,0.104673028332637
"3405","naLatMin",-49.2834036096025,-0.773963360440717,2,0.104620458492009
"5470","naLatMin",-49.3110511382432,-0.773959433506636,2,0.104605452256556
"5428","naLatMin",-54.8361005803269,-0.772887836274585,2,0.165170644356655
"150","naLatMin",-54.8322324506299,-0.772733846569694,2,0.165181145558542
"6674","naLatMin",-54.814155573586,-0.772678749931475,2,0.165135955717326
"3489","naLatMin",-54.8269522907636,-0.772635308225822,2,0.165167827429053
"4056","naLatMin",-54.8255479834933,-0.772586414099884,2,0.165169912259887
"4042","naLatMin",-54.826819101804,-0.772535016093434,2,0.16519074692135
"5967","naLatMin",-54.8306721385045,-0.772523540982037,2,0.16519356964296
"3783","naLatMin",-54.8195873420803,-0.772514298119449,2,0.165150805225259
"416","naLatMin",-54.8052772030023,-0.772468985792862,2,0.165072104718443
"5533","naLatMin",-54.8167531077085,-0.772460981398175,2,0.165134859228391
"2992","naLatMin",-54.8235296587114,-0.772426530757662,2,0.165182270138221
"1816","naLatMin",-54.812507048237,-0.772207418127769,2,0.16513001726048
"927","naLatMin",-45.594438158171,-0.764560743934548,2,0.108116231238962
"1200","naLatMin",-45.6009889342959,-0.764402813361402,2,0.108047844265934
"4973","naLatMin",-45.5986210409434,-0.764397989181604,2,0.107907168686663
"444","naLatMin",-45.596554548077,-0.764331440621032,2,0.10791230703399
"5288","naLatMin",-45.5845121718857,-0.764298104150547,2,0.107984010192768
