"","x_names","importance","RSimportance","rank","rel_imp"
"1110","naLongMax",-21.4900603318804,-0.327918566179139,4,0.109941646330109
"1111","naLongMin",-0.0314976666458264,-0.000480625439155485,7,0.217119516070571
"1112","phenoMean",2.50435008583047,0.0382140802153939,6,0.0845599964755243
"1113","phenoRange",65.5347471851916,1,1,0.160895175656638
"1114","ITD",-24.6180936541044,-0.375675728742593,3,0.0834766126357826
"1115","naLatMax",35.7348170202624,0.545318561794167,2,0.115606331952539
"1116","naLatMin",-13.8558006949177,-0.211441555813056,5,0.228386572143509
"1117","naLongMax",-21.4943545724073,-0.32800701107474,4,0.10993680554781
"1118","naLongMin",-0.0354694902789348,-0.000541269636710702,7,0.217118817881046
"1119","phenoMean",2.50863582247476,0.0382821514939219,6,0.0845841433797857
"1120","phenoRange",65.5301680960399,1,1,0.160890716459529
"1121","ITD",-10.3590830391125,-0.281100356389797,5,0.177179523068835
"1122","naLatMax",35.9233203385735,0.974802317130858,2,0.0797412727369093
"1123","naLatMin",-4.91544345060046,-0.133383707859152,7,0.223652050261192
"1124","naLongMax",-33.1209449199921,-0.898758064379243,3,0.122176773317224
"1125","naLongMin",18.4033572380391,0.499386891566491,4,0.102332848641892
"1126","phenoMean",-8.48876907999484,-0.230348188607789,6,0.127879450766838
"1127","phenoRange",36.8519029009972,1,1,0.16703808120711
"1128","ITD",-18.1316430416014,-0.255316156360676,5,0.218850810370713
"1129","naLatMax",45.468927476448,0.640259229154985,2,0.0965144103711864
"1130","naLatMin",-2.4844799324152,-0.0349845772633001,7,0.255740797977652
"1131","naLongMax",-22.4931514160284,-0.316731636002463,3,0.0569172381745479
"1132","naLongMin",22.3918615616468,0.315305348476301,4,0.114661922116491
"1133","phenoMean",6.21031708936868,0.0874490130541747,6,0.0696915157064896
"1134","phenoRange",71.0164342909323,1,1,0.18762330528292
"1135","ITD",-18.4035492639306,-0.237702305526217,5,0.106643311072459
"1136","naLatMax",45.7193829736794,0.590516676116345,2,0.127589157794267
"1137","naLatMin",-9.17531628615622,-0.118509413802377,6,0.223415060255241
"1138","naLongMax",-24.2202752883032,-0.312831790973766,4,0.0929230170841019
"1139","naLongMin",24.3256790266214,0.314193197474762,3,0.188284794556038
"1140","phenoMean",7.76687593304021,0.100317840300412,7,0.0947076315796524
"1141","phenoRange",77.4226788553414,1,1,0.166437027658241
"1142","ITD",-18.6071099994599,-0.261994043422562,5,0.213416549133501
"1143","naLatMax",45.5718335764179,0.641665951628833,2,0.0982671724935603
"1144","naLatMin",-3.65171029974897,-0.0514172457123551,7,0.262708795335208
"1145","naLongMax",-22.0339159775834,-0.310244564554497,4,0.0597164849750445
"1146","naLongMin",23.120722204385,0.325547142858427,3,0.109436130694923
"1147","phenoMean",5.58495736868178,0.0786379810409057,6,0.0716344579550171
"1148","phenoRange",71.0211184818773,1,1,0.184820409412745
"1149","ITD",-22.0973302837303,-0.321426473472913,4,0.345170492365116
"1150","naLatMax",45.5312714564075,0.66229521073622,2,0.106006699996064
"1151","naLatMin",-4.18982156143864,-0.0609448993015032,7,0.174529221176496
"1152","naLongMax",-24.3484801888812,-0.354171568286666,3,0.0644856315618147
"1153","naLongMin",20.3764723483966,0.296394974626674,5,0.127336529158323
"1154","phenoMean",5.41037301231303,0.0786989692959068,6,0.055974337355112
"1155","phenoRange",68.7476984859879,1,1,0.126497088387075
"1156","ITD",-23.9023947097959,-0.372384011137943,3,0.0843618964272816
"1157","naLatMax",34.9968407499645,0.545228379576819,2,0.115836460933601
"1158","naLatMin",-13.934709816077,-0.217093860190811,5,0.226466542190282
"1159","naLongMax",-21.0930773613868,-0.328616644919558,4,0.10949797695822
"1160","naLongMin",0.56161963339693,0.00874967443042258,7,0.219465515024865
"1161","phenoMean",2.51456549280593,0.0391753209604713,6,0.0866378798116584
"1162","phenoRange",64.187489244649,1,1,0.157733728654091
"1163","ITD",-23.90021117242,-0.372452840239893,3,0.0843848528110565
"1164","naLatMax",34.9844520710457,0.545185916730877,2,0.115846785864818
"1165","naLatMin",-13.9296890475572,-0.21707558196842,5,0.226524908256315
"1166","naLongMax",-21.0786328498879,-0.32848231409663,4,0.109488275888592
"1167","naLongMin",0.566107467545272,0.00882202808364977,7,0.219434076881568
"1168","phenoMean",2.51382730474403,0.0391746379465025,6,0.0866592830660409
"1169","phenoRange",64.1697648406337,1,1,0.15766181723161
"1170","ITD",-42.2441708391743,-0.717892744439571,2,0.196567576409303
"1171","naLatMax",22.6593758496594,0.385070914941828,4,0.124823047574928
"1172","naLatMin",-22.1913531529089,-0.377117389246901,5,0.216536266648154
"1173","naLongMax",-6.00213326430034,-0.101999585647089,6,0.0449524970203942
"1174","naLongMin",37.6329768206484,0.639530625753291,3,0.147532922645948
"1175","phenoMean",0.0327577236456396,0.000556681115107925,7,0.0613554837358298
"1176","phenoRange",58.844682811431,1,1,0.208232205965443
"1177","ITD",-18.4515933910528,-0.283014438004157,5,0.132170267911343
"1178","naLatMax",49.5725579967812,0.760354368565835,2,0.118660612458679
"1179","naLatMin",-7.3239029664574,-0.11233557114119,6,0.202394120912365
"1180","naLongMax",-27.2709115518903,-0.418287003357758,3,0.170694881625399
"1181","naLongMin",25.6186757028068,0.392944660809422,4,0.134629256424834
"1182","phenoMean",4.37341614283361,0.0670803808424774,7,0.0645072064528792
"1183","phenoRange",65.1966504648141,1,1,0.176943654214501
"1184","ITD",-12.7597645133656,-0.204649065156706,6,0.213378414131458
"1185","naLatMax",62.3494883966125,1,1,0.153312773622319
"1186","naLatMin",-18.6770027914134,-0.29955342492318,5,0.140363320482854
"1187","naLongMax",-32.3602377427486,-0.519013685194997,3,0.101951954427801
"1188","naLongMin",44.762469661249,0.717928419500568,2,0.144755975445905
"1189","phenoMean",-6.77164563547178,-0.108607878101526,7,0.0826543088476504
"1190","phenoRange",25.4992707171131,0.408973214902891,4,0.163583253042013
"1191","ITD",-32.8701420338963,-1,1,0.13385962033924
"1192","naLatMax",27.2015228764507,0.827545036112106,2,0.184635481963475
"1193","naLatMin",-22.3705351290934,-0.680573120311574,5,0.061070105411155
"1194","naLongMax",-21.4827003471624,-0.653562747766926,6,0.168873016635367
"1195","naLongMin",26.547049646538,0.807634162917891,4,0.241189285438209
"1196","phenoMean",-4.67592354319671,-0.14225443681913,7,0.0991668965783742
"1197","phenoRange",26.9371584794157,0.819502345065551,3,0.111205593634179
"1198","ITD",-19.9804964400295,-0.255288637871239,5,0.0926443451667141
"1199","naLatMax",49.095456064292,0.627287322011199,2,0.137415622062629
"1200","naLatMin",-12.7462908146923,-0.162857976515256,6,0.179459062701589
"1201","naLongMax",-26.0606258017838,-0.332973791866387,3,0.105551182902795
"1202","naLongMin",25.859051553917,0.330398299544547,4,0.218018539271569
"1203","phenoMean",11.413310797961,0.145826635286959,7,0.0949721453871241
"1204","phenoRange",78.2662973434294,1,1,0.171939102507579
"1205","ITD",-24.6227013680916,-0.375814588994355,3,0.0834298968470649
"1206","naLatMax",35.7253729661296,0.545273898148919,2,0.115654833929782
"1207","naLatMin",-13.8601682392977,-0.211546789784585,5,0.22836341014233
"1208","naLongMax",-21.4824808630697,-0.327885620486627,4,0.10998166975598
"1209","naLongMin",-0.0299097408027826,-0.00045651030643177,7,0.217140693767151
"1210","phenoMean",2.50758482711733,0.0382730938853369,6,0.0845748898872313
"1211","phenoRange",65.5182158680419,1,1,0.160854605670461
"1212","ITD",-17.1569210562434,-0.44636529004988,5,0.288670737293954
"1213","naLatMax",11.2851731131764,0.293602188493664,6,0.033640058886521
"1214","naLatMin",-17.7519108598808,-0.461844920422176,3,0.276444709171027
"1215","naLongMax",-17.3988595468535,-0.452659714567041,4,0.0894978943972298
"1216","naLongMin",7.97646524637666,0.207520755711356,7,0.0774227843804327
"1217","phenoMean",-18.5006205252938,-0.481323823767926,2,0.0698486417645973
"1218","phenoRange",38.4369516149568,1,1,0.164475174106239
"1219","ITD",-26.085118522926,-0.524097198921653,5,0.107707407629982
"1220","naLatMax",49.7715282138447,1,1,0.118066988059363
"1221","naLatMin",-19.5412516996948,-0.392619081651165,6,0.114888653211001
"1222","naLongMax",-29.9358837356869,-0.601466035100763,4,0.20563351930134
"1223","naLongMin",39.9196676101315,0.802058306078438,2,0.170162958880633
"1224","phenoMean",10.5044665431177,0.211053727303389,7,0.103178905310807
"1225","phenoRange",35.0689977885239,0.704599578253837,3,0.180361567606874
"1226","ITD",-19.3367523231262,-0.258918362953687,4,0.100703055974934
"1227","naLatMax",34.7729253297301,0.465608120279679,2,0.111017488268521
