"","x_names","importance","RSimportance","order","rel_imp"
"944","phenoMean",-8.03003626913891,-0.236855897737741,2,0.124532679435289
"945","phenoRange",9.94028989562517,0.293201202097954,6,0.115700432973721
"946","ITD",-12.1839303536142,-1,1,0.108340240109915
"947","naLatMax",-11.5470707697589,-0.947729544952098,2,0.140775815357138
"948","naLatMin",0.893034349812715,0.0732960813049795,6,0.0927230063435843
"949","naLongMax",-5.62973642243141,-0.46206242641246,5,0.150634341286643
"950","naLongMin",-6.93757694580277,-0.569403857741588,4,0.215721633417915
"951","phenoMean",-9.80426503075315,-0.804688203740826,3,0.109940671054969
"952","phenoRange",8.52519565807034,0.699708173852245,7,0.181864292429835
"953","ITD",-5.11285439116131,-0.188221230694234,1,0.188127948336701
"954","naLatMax",1.08021816638628,0.0397664351730764,2,0.112590490028998
"955","naLatMin",19.4838276836308,0.717264710606086,5,0.0619920649129049
"956","naLongMax",14.7562149856849,0.543225512112318,4,0.323493076764217
"957","naLongMin",25.5481237094909,0.940511682640874,6,0.201559356214058
"958","phenoMean",11.6453939836211,0.42870581084914,3,0.0306177955571007
"959","phenoRange",27.1640684332107,1,7,0.0816192681860213
"960","ITD",4.31429803937183,0.10997748430315,4,0.155442656486222
"961","naLatMax",17.973753804614,0.458176094668562,5,0.152494861323077
"962","naLatMin",-9.28375643370566,-0.236655921344459,1,0.0787183216046602
"963","naLongMax",4.29583455841784,0.109506824379272,3,0.216125633586296
"964","naLongMin",39.2289209623997,1,7,0.130293423418664
"965","phenoMean",0.713497793580093,0.0181880555487103,2,0.0993120450676881
"966","phenoRange",25.7140561323751,0.655487214573696,6,0.167613058513393
"967","ITD",-9.18775708089537,-0.288608432001082,3,0.155738449479581
"968","naLatMax",4.7727640826101,0.149923419400957,6,0.149544285663856
"969","naLatMin",-20.2180756958646,-0.635095929647068,1,0.235604390877873
"970","naLongMax",-0.316258088264197,-0.00993438879129517,4,0.057851958567651
"971","naLongMin",31.8346800098374,1,7,0.113743113695225
"972","phenoMean",-9.63837251994274,-0.302763292012495,2,0.125547648751683
"973","phenoRange",0.930351485202578,0.0292244647948428,5,0.161970152964131
