"","X","NewID","GenusSpecies","Month","Day","Year","Collector","Notes","Dietary_specialization","Sociality","Nest_location","Superfamily","Family","Subfamily","Genus","Voltinism","n_rec","allCentLong","allCentLat","MaxLat","MinLat","MidLat","latRange","MaxLong","MinLong","MidLong","longRange","lat_q10","lat_q90","long_q10","long_q90","latSkew","latKurt","longSkew","longKurt","nn_rec","cont_hull_area","nnCentLong","nnCentLat","nnLatMax","nnLatMin","nnLatMid","nnLatRange","nnLat_q10","nnLongMax","nnLongMin","nnLongMid","nnLongRange","nnLong_q10","nnLong_q90","na_rec","na_hull_area","naCentLong","naCentLat","naLatMax","naLatMin","naLatMid","naLatRange","naLat_q10","naLongMax","naLongMin","naLongMid","naLongRange","naLong_q10","naLong_q90","pheno_q10","pheno_q90","phenoMean","phenoRange","phenoSkew","phenoKurt","nnLat_q90","nnLatSkew","nnLongSkew","nnLatKurt","nnLongKurt","naLat_q90","naLatKurt","naLongKurt","naLatSkew","naLongSkew","bin","extinct","ITD","ITsource","forageD","probL"
"21",21,"18ev1973.1","Agapostemon texanus",6,5,1973,"Evans","18ev1973-Agapostemon_texanus-6-5-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"22",22,"18ev1973.2","Agapostemon texanus",6,5,1973,"Evans","18ev1973-Agapostemon_texanus-6-5-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"23",23,"19ev1973.1","Agapostemon texanus",6,11,1973,"Evans","19ev1973-Agapostemon_texanus-6-11-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"24",24,"19ev1973.2","Agapostemon texanus",6,11,1973,"Evans","19ev1973-Agapostemon_texanus-6-11-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"25",25,"20ev1973","Agapostemon texanus",6,13,1973,"Evans","20ev1973-Agapostemon_texanus-6-13-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"26",26,"21ev1973","Agapostemon texanus",6,11,1973,"Evans","21ev1973-Agapostemon_texanus-6-11-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"27",27,"22ev1973","Agapostemon texanus",6,13,1973,"Evans","22ev1973-Agapostemon_texanus-6-13-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"28",28,"23ev1973","Agapostemon texanus",6,11,1973,"Evans","23ev1973-Agapostemon_texanus-6-11-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"29",29,"24ev1973","Agapostemon texanus",6,25,1973,"Evans","24ev1973-Agapostemon_texanus-6-25-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"30",30,"25ev1973","Agapostemon texanus",5,9,1973,"Evans","25ev1973-Agapostemon_texanus-5-9-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",7617,-103.6542394,39.0252372,52.1333,9.9971,31.0652,42.1362,36.1588,-124.170442,-44.005821,160.329242,30.2997,44.31254,-121.9746252,-75.5204,-0.968913193,4.958624569,0.743613469,2.917278747,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,2865,14351123,-102.2858092,39.17830088,52.1333,9.9971,31.0652,42.1362,29.89876,-69.9721,-124.170442,-97.071271,54.198342,-121.975102,-75.56616,138,266,197.2711235,128,0.021528522,2.314538003,44.5294868,-1.153102134,0.497287165,5.140392784,1.812898792,44.5294868,5.140392784,1.812898792,-1.153102134,0.497287165,3,0,1.783655067,"Gibbs",0.304027168,2.38510719
"31",31,"26ev1972","Agapostemon virescens",8,29,1972,"Evans","26ev1972-Agapostemon_virescens-8-29-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"32",32,"27ev1973","Agapostemon virescens",9,18,1973,"Evans","27ev1973-Agapostemon_virescens-9-18-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"33",33,"28ev1972","Agapostemon virescens",6,7,1972,"Evans","28ev1972-Agapostemon_virescens-6-7-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"34",34,"29ev1972","Agapostemon virescens",6,22,1972,"Evans","29ev1972-Agapostemon_virescens-6-22-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"35",35,"30ev1972","Agapostemon virescens",6,27,1972,"Evans","30ev1972-Agapostemon_virescens-6-27-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"36",36,"31ev1973","Agapostemon virescens",6,11,1973,"Evans","31ev1973-Agapostemon_virescens-6-11-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"37",37,"32ev1973","Agapostemon virescens",6,18,1973,"Evans","32ev1973-Agapostemon_virescens-6-18-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"38",38,"33ev1973.1","Agapostemon virescens",6,21,1973,"Evans","33ev1973-Agapostemon_virescens-6-21-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"39",39,"33ev1973.2","Agapostemon virescens",6,21,1973,"Evans","33ev1973-Agapostemon_virescens-6-21-1973-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"40",40,"34ev1973","Agapostemon virescens",6,21,1973,"Evans","34ev1973-Agapostemon_virescens-6-21-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"41",41,"35ev1972","Agapostemon virescens",6,14,1972,"Evans","35ev1972-Agapostemon_virescens-6-14-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"42",42,"36ev1972","Agapostemon virescens",6,27,1972,"Evans","36ev1972-Agapostemon_virescens-6-27-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"43",43,"37ev1972","Agapostemon virescens",7,6,1972,"Evans","37ev1972-Agapostemon_virescens-7-6-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"44",44,"38ev1972.1","Agapostemon virescens",6,28,1972,"Evans","38ev1972-Agapostemon_virescens-6-28-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"45",45,"38ev1972.2","Agapostemon virescens",6,28,1972,"Evans","38ev1972-Agapostemon_virescens-6-28-1972-s2","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"46",46,"39ev1972","Agapostemon virescens",7,20,1972,"Evans","39ev1972-Agapostemon_virescens-7-20-1972-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
"47",47,"40ev1973.1","Agapostemon virescens",6,25,1973,"Evans","40ev1973-Agapostemon_virescens-6-25-1973-s1","polylectic","solitary","ground","Apoidea","Halictidae","Halictinae","Agapostemon","Multivoltine",17560,-83.67094531,42.08874739,52.579401,25.43569,39.0075455,27.143711,-63.514929,-124.01537,-93.7651495,60.500441,38.55555,44.89989,-111.3058,-71.681323,0.06329068,3.786478182,-1.345566407,3.708675303,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,4363,10663972.35,-83.92707847,42.11305669,52.579401,25.43569,39.0075455,27.143711,38.56098,-63.514929,-124.01537,-93.7651495,60.500441,-111.3292,-71.87722,153,265.7,204.5669478,112.7,0.197353732,2.510309632,44.917403,0.038296132,-1.317107902,3.780266023,3.626565559,44.917403,3.780266023,3.626565559,0.038296132,-1.317107902,1,1,2.064723164,"Gibbs",0.49753647,2.742601598
